mengidamkan	m ə ŋ i d a m k a n
mengidap	m ə ŋ i d a p
mengidentifikasi	m ə ŋ i d e n t i f i k a s i
mengigau	m ə ŋ i ɡ a u
mengikat	m ə ŋ i k a t
mengikatkan	m ə ŋ i k a t k a n
mengikhtiarkan	m ə ŋ i x t i a r k a n
mengikis	m ə ŋ i k i s
mengiklankan	m ə ŋ i ʔ l a n k a n
mengikrarkan	m ə ŋ i ʔ r a r k a n
mengikut	m ə ŋ i k u t
mengikuti	m ə ŋ i k u t i
mengikutinya	m ə ŋ i k u t i ɲ a
mengikutkan	m ə ŋ i k u t k a n
mengilai	m ə ŋ i l a i
mengilapkan	m ə ŋ i l a p k a n
mengilat	m ə ŋ i l a t
mengilhamkan	m ə ŋ i l h a m k a n
mengimani	m ə ŋ i m a n i
mengimbangi	m ə ŋ i m b a ŋ i
mengimbangkan	m ə ŋ i m b a ŋ k a n
mengimbau	m ə ŋ i m b a u
mengimpal	m ə ŋ i m p a l
mengimpikan	m ə ŋ i m p i k a n
mengimpit	m ə ŋ i m p i t
mengimpitnya	m ə ŋ i m p i t ɲ a
mengimpor	m ə ŋ i m p o r
menginap	m ə ŋ i n a p
mengincar	m ə ŋ i n tʃ a r
mengindahkan	m ə ŋ i n d a h k a n
mengindikasikan	m ə ŋ i n d i k a s i k a n
mengindustrikan	m ə ŋ i n d u s t r i k a n
mengingat	m ə ŋ i ŋ a t
mengingati	m ə ŋ i ŋ a t i
mengingatkan	m ə ŋ i ŋ a t k a n
mengingini	m ə ŋ i ŋ i n i
menginginkan	m ə ŋ i ŋ i n k a n
mengingkari	m ə ŋ i ŋ k a r i
menginjak	m ə ŋ i n dʒ a ʔ
menginjakkan	m ə ŋ i n dʒ a ʔ k a n
menginsafi	m ə ŋ i n s a f i
menginsafkan	m ə ŋ i n s a f k a n
mengintai	m ə ŋ i n t a i
mengintegrasikan	m ə ŋ i n t e ɡ r a s i k a n
menginterogasi	m ə ŋ i n t e r o ɡ a s i
mengintip	m ə ŋ i n t i p
mengipas	m ə ŋ i p a s
mengira	m ə ŋ i r a
mengirat	m ə ŋ i r a t
mengirik	m ə ŋ i r i ʔ
mengirim	m ə ŋ i r i m
mengirimkan	m ə ŋ i r i m k a n
mengiring	m ə ŋ i r i ŋ
mengiris	m ə ŋ i r i s
mengisahkan	m ə ŋ i s a h k a n
mengisap	m ə ŋ i s a p
mengisi	m ə ŋ i s i
mengisikan	m ə ŋ i s i k a n
mengislamkan	m ə ŋ i s l a m k a n
mengistirahatkan	m ə ŋ i s t i r a h a t k a n
mengisyaratkan	m ə ŋ i ʃ a r a t k a n
mengisytiharkan	m ə ŋ i ʃ t i h a r k a n
mengitari	m ə ŋ i t a r i
mengizinkan	m ə ŋ i z i n k a n
mengkaji	m ə ŋ k a dʒ i
mengkal	m ə ŋ k a l
mengkali	m ə ŋ k a l i
mengkaras	m ə ŋ k a r a s
mengkategorikan	m ə ŋ k a t ə ɡ o r i k a n
mengkelan	m ə ŋ k ə l a n
mengkerang	m ə ŋ k ə r a ŋ
mengkeret	m ə ŋ k ə r ə t
mengkhawatirkan	m ə ŋ x a w a t i r k a n
mengkhayalkan	m ə ŋ x a j a l k a n
mengkhianat	m ə ŋ x i a n a t
mengkhianati	m ə ŋ x i a n a t i
mengkhusus	m ə ŋ x u s u s
mengkhususkan	m ə ŋ x u s u s k a n
mengkilap	m ə ŋ k i l a p
mengking	m ə ŋ k i ŋ
mengkirai	m ə ŋ k i r a i
mengkis	m ə ŋ k i s
mengklasifikasikan	m ə ŋ ʔ l a s i f i k a s i k a n
mengkomersialkan	m ə ŋ k o m e r s i a l k a n
mengkona	m ə ŋ k o n a
mengkonsumsi	m ə ŋ k o n s u m s i
mengkoordinir	m ə ŋ k o ʔ o r d i n i r
mengkritik	m ə ŋ ʔ r i t i ʔ
mengkuang	m ə ŋ k u a ŋ
mengkudu	m ə ŋ k u d u
mengobarkan	m ə ŋ o b a r k a n
mengobati	m ə ŋ o b a t i
mengobral	m ə ŋ o b r a l
mengobrol	m ə ŋ o b r o l
mengodol	m ə ŋ o d o l
mengokohkan	m ə ŋ o k o h k a n
mengolah	m ə ŋ o l a h
mengoles	m ə ŋ o l e s
mengoleskan	m ə ŋ o l e s k a n
mengolok	m ə ŋ o l o ʔ
mengomel	m ə ŋ o m e l
mengongkong	m ə ŋ o ŋ k o ŋ
mengontak	m ə ŋ o n t a ʔ
mengontrak	m ə ŋ o n t r a ʔ
mengopek	m ə ŋ o p e ʔ
mengoper	m ə ŋ o p ə r
mengoperasi	m ə ŋ o p ə r a s i
mengoptimalkan	m ə ŋ o p t i m a l k a n
mengoptimumkan	m ə ŋ o p t i m u m k a n
mengorak	m ə ŋ o r a ʔ
mengorbankan	m ə ŋ o r b a n k a n
mengorek	m ə ŋ o r e ʔ
mengorok	m ə ŋ o r o ʔ
mengosongkan	m ə ŋ o s o ŋ k a n
mengot	m e ŋ o t
mengotakan	m ə ŋ o t a k a n
mengotori	m ə ŋ o t o r i
mengoyak	m ə ŋ o j a ʔ
mengoyakkan	m ə ŋ o j a ʔ k a n
mengsol	m e ŋ s o l
menguak	m ə ŋ u a ʔ
menguakkan	m ə ŋ u a ʔ k a n
menguap	m ə ŋ u a p
menguasai	m ə ŋ u a s a i
menguasakan	m ə ŋ u a s a k a n
menguat	m ə ŋ u a t
menguatkan	m ə ŋ u a t k a n
menguatkuasakan	m ə ŋ u a t k u a s a k a n
mengubah	m ə ŋ u b a h
mengubur	m ə ŋ u b u r
mengucap	m ə ŋ u tʃ a p
mengucapkan	m ə ŋ u tʃ a p k a n
menguduskan	m ə ŋ u d u s k a n
mengugut	m ə ŋ u ɡ u t
menguis	m ə ŋ u i s
menguji	m ə ŋ u dʒ i
mengukir	m ə ŋ u k i r
mengukirkan	m ə ŋ u k i r k a n
mengukuhkan	m ə ŋ u k u h k a n
mengukur	m ə ŋ u k u r
mengulang	m ə ŋ u l a ŋ
mengulangi	m ə ŋ u l a ŋ i
mengulas	m ə ŋ u l a s
menguliti	m ə ŋ u l i t i
mengulur	m ə ŋ u l u r
mengulurkan	m ə ŋ u l u r k a n
mengumandangkan	m ə ŋ u m a n d a ŋ k a n
mengumbar	m ə ŋ u m b a r
mengumpamakan	m ə ŋ u m p a m a k a n
mengumpan	m ə ŋ u m p a n
mengumpar	m ə ŋ u m p a r
mengumpat	m ə ŋ u m p a t
mengumpul	m ə ŋ u m p u l
mengumpulkan	m ə ŋ u m p u l k a n
mengumumkan	m ə ŋ u m u m k a n
mengunci	m ə ŋ u n tʃ i
menguncup	m ə ŋ u n tʃ u p
mengundang	m ə ŋ u n d a ŋ
mengundi	m ə ŋ u n d i
mengundur	m ə ŋ u n d u r
mengundurkan	m ə ŋ u n d u r k a n
mengung	m ə ŋ u ŋ
mengunggis	m ə ŋ u ŋ ɡ i s
mengungguli	m ə ŋ u ŋ ɡ u l i
mengungkap	m ə ŋ u ŋ k a p
mengungkapkan	m ə ŋ u ŋ k a p k a n
mengungkit	m ə ŋ u ŋ k i t
mengungsi	m ə ŋ u ŋ s i
mengungsikan	m ə ŋ u ŋ s i k a n
menguning	m ə ŋ u n i ŋ
mengunjukkan	m ə ŋ u n dʒ u ʔ k a n
mengunjungi	m ə ŋ u n dʒ u ŋ i
mengunjurkan	m ə ŋ u n dʒ u r k a n
menguntungkan	m ə ŋ u n t u ŋ k a n
mengunyah	m ə ŋ u ɲ a h
mengupah	m ə ŋ u p a h
mengupas	m ə ŋ u p a s
mengupayakan	m ə ŋ u p a j a k a n
mengurai	m ə ŋ u r a i
menguraikan	m ə ŋ u r a i k a n
mengurang	m ə ŋ u r a ŋ
mengurangi	m ə ŋ u r a ŋ i
mengurangkan	m ə ŋ u r a ŋ k a n
mengurap	m ə ŋ u r a p
menguras	m ə ŋ u r a s
mengurung	m ə ŋ u r u ŋ
mengurus	m ə ŋ u r u s
menguruskan	m ə ŋ u r u s k a n
mengurut	m ə ŋ u r u t
mengusahakan	m ə ŋ u s a h a k a n
mengusap	m ə ŋ u s a p
mengusik	m ə ŋ u s i ʔ
mengusir	m ə ŋ u s i r
mengusulkan	m ə ŋ u s u l k a n
mengusung	m ə ŋ u s u ŋ
mengusut	m ə ŋ u s u t
mengusutkan	m ə ŋ u s u t k a n
mengutak	m ə ŋ u t a ʔ
mengutamakan	m ə ŋ u t a m a k a n
mengutang	m ə ŋ u t a ŋ
mengutarakan	m ə ŋ u t a r a k a n
mengutip	m ə ŋ u t i p
mengutuk	m ə ŋ u t u ʔ
mengutuki	m ə ŋ u t u k i
mengutus	m ə ŋ u t u s
menhir	m e n h i r
meni	m e n i
meniadakan	m ə n i a d a k a n
meniarap	m ə n i a r a p
menidakkan	m ə n i d a ʔ k a n
meniduri	m ə n i d u r i
menidurkan	m ə n i d u r k a n
menikah	m ə n i k a h
menikahi	m ə n i k a h i
menikam	m ə n i k a m
menikmati	m ə n i ʔ m a t i
menikung	m ə n i k u ŋ
menilai	m ə n i l a i
menilang	m ə n i l a ŋ
menilik	m ə n i l i ʔ
menimang	m ə n i m a ŋ
menimba	m ə n i m b a
menimbang	m ə n i m b a ŋ
menimbangkan	m ə n i m b a ŋ k a n
menimbul	m ə n i m b u l
menimbulkan	m ə n i m b u l k a n
menimbun	m ə n i m b u n
menimbuni	m ə n i m b u n i
menimbus	m ə n i m b u s
menimpa	m ə n i m p a
menimpakan	m ə n i m p a k a n
menimpali	m ə n i m p a l i
menindak	m ə n i n d a ʔ
menindas	m ə n i n d a s
menindih	m ə n i n d i h
menindik	m ə n i n d i ʔ
meninggal	m ə n i ŋ ɡ a l
meninggalkan	m ə n i ŋ ɡ a l k a n
meninggi	m ə n i ŋ ɡ i
meninggikan	m ə n i ŋ ɡ i k a n
meningkat	m ə n i ŋ k a t
meningkatkan	m ə n i ŋ k a t k a n
meningkatnya	m ə n i ŋ k a t ɲ a
meninjau	m ə n i n dʒ a u
meninju	m ə n i n dʒ u
menipis	m ə n i p i s
menipu	m ə n i p u
menir	m ə n i r
menira	m ə n i r a
meniran	m ə n i r a n
meniru	m ə n i r u
menista	m ə n i s t a
menit	m ə n i t
menitahkan	m ə n i t a h k a n
meniti	m ə n i t i
menitik	m ə n i t i ʔ
menitik-beratkan	m ə n i t i k - b ə r a t k a n
menitikkan	m ə n i t i ʔ k a n
menitipkan	m ə n i t i p k a n
meniup	m ə n i u p
meniupkan	m ə n i u p k a n
menjabarkan	m ə n dʒ a b a r k a n
menjabat	m ə n dʒ a b a t
menjadi	m ə n dʒ a d i
menjadikan	m ə n dʒ a d i k a n
menjaga	m ə n dʒ a ɡ a
menjahanamkan	m ə n dʒ a h a n a m k a n
menjahit	m ə n dʒ a h i t
menjahitkan	m ə n dʒ a h i t k a n
menjaja	m ə n dʒ a dʒ a
menjajah	m ə n dʒ a dʒ a h
menjajaki	m ə n dʒ a dʒ a k i
menjala	m ə n dʒ a l a
menjalani	m ə n dʒ a l a n i
menjalankan	m ə n dʒ a l a n k a n
menjalar	m ə n dʒ a l a r
menjalin	m ə n dʒ a l i n
menjalinkan	m ə n dʒ a l i n k a n
menjamah	m ə n dʒ a m a h
menjambret	m ə n dʒ a m b r e t
menjamin	m ə n dʒ a m i n
menjaminkan	m ə n dʒ a m i n k a n
menjamu	m ə n dʒ a m u
menjana	m ə n dʒ a n a
menjangan	m ə n dʒ a ŋ a n
menjangka	m ə n dʒ a ŋ k a
menjangkau	m ə n dʒ a ŋ k a u
menjangkaui	m ə n dʒ a ŋ k a u i
menjangkiti	m ə n dʒ a ŋ k i t i
menjangkitkan	m ə n dʒ a ŋ k i t k a n
menjanjikan	m ə n dʒ a n dʒ i k a n
menjarah	m ə n dʒ a r a h
menjarak	m ə n dʒ a r a ʔ
menjarakkan	m ə n dʒ a r a ʔ k a n
menjarangkan	m ə n dʒ a r a ŋ k a n
menjaring	m ə n dʒ a r i ŋ
menjaringkan	m ə n dʒ a r i ŋ k a n
menjarum	m ə n dʒ a r u m
menjatuhi	m ə n dʒ a t u h i
menjatuhkan	m ə n dʒ a t u h k a n
menjauh	m ə n dʒ a u h
menjauhi	m ə n dʒ a u h i
menjauhkan	m ə n dʒ a u h k a n
menjawab	m ə n dʒ a w a b
menjawat	m ə n dʒ a w a t
menjayakan	m ə n dʒ a j a k a n
menjebak	m ə n dʒ ə b a ʔ
menjebloskan	m ə n dʒ ə b l o s k a n
menjebol	m ə n dʒ ə b o l
menjejak	m ə n dʒ ə dʒ a ʔ
menjejaki	m ə n dʒ ə dʒ a k i
menjejakkan	m ə n dʒ ə dʒ a ʔ k a n
menjejaskan	m ə n dʒ ə dʒ a s k a n
menjelajah	m ə n dʒ ə l a dʒ a h
menjelajahi	m ə n dʒ ə l a dʒ a h i
menjelang	m ə n dʒ ə l a ŋ
menjelaskan	m ə n dʒ ə l a s k a n
menjelekkan	m ə n dʒ ə l e ʔ k a n
menjelimet	m ə n dʒ ə l i m ə t
menjelma	m ə n dʒ ə l m a
menjelmakan	m ə n dʒ ə l m a k a n
menjembatani	m ə n dʒ ə m b a t a n i
menjemput	m ə n dʒ ə m p u t
menjemukan	m ə n dʒ ə m u k a n
menjemur	m ə n dʒ ə m u r
menjengkelkan	m ə n dʒ e ŋ k e l k a n
menjenguk	m ə n dʒ ə ŋ u ʔ
menjepit	m ə n dʒ ə p i t
menjepret	m ə n dʒ ə p r e t
menjerat	m ə n dʒ ə r a t
menjerit	m ə n dʒ ə r i t
menjernihkan	m ə n dʒ ə r n i h k a n
menjerumuskan	m ə n dʒ ə r u m u s k a n
menjijikkan	m ə n dʒ i dʒ i ʔ k a n
menjilat	m ə n dʒ i l a t
menjilid	m ə n dʒ i l i d
menjinakkan	m ə n dʒ i n a ʔ k a n
menjinjing	m ə n dʒ i n dʒ i ŋ
menjiplak	m ə n dʒ i p l a ʔ
menjiwai	m ə n dʒ i w a i
menjolok	m ə n dʒ o l o ʔ
menjual	m ə n dʒ u a l
menjualnya	m ə n dʒ u a l ɲ a
menjuarai	m ə n dʒ u a r a i
menjudi	m ə n dʒ u d i
menjulang	m ə n dʒ u l a ŋ
menjumlahkan	m ə n dʒ u m l a h k a n
menjumpai	m ə n dʒ u m p a i
menjumput	m ə n dʒ u m p u t
menjunam	m ə n dʒ u n a m
menjunjung	m ə n dʒ u n dʒ u ŋ
menjurus	m ə n dʒ u r u s
menjuruskan	m ə n dʒ u r u s k a n
menobatkan	m ə n o b a t k a n
menodai	m ə n o d a i
menodong	m ə n o d o ŋ
menodongkan	m ə n o d o ŋ k a n
menokok	m ə n o k o ʔ
menolak	m ə n o l a ʔ
menolakkan	m ə n o l a ʔ k a n
menoleh	m ə n o l e h
menolong	m ə n o l o ŋ
menolongnya	m ə n o l o ŋ ɲ a
menong	m e n o ŋ
menongkat	m ə n o ŋ k a t
menonjol	m ə n o n dʒ o l
menonjolkan	m ə n o n dʒ o l k a n
menonton	m ə n o n t o n
menopang	m ə n o p a ŋ
menor	m e n o r
menoreh	m ə n o r e h
mens	m e n s
mensiang	m ə n s i a ŋ
menskors	m ə n s k o r s
menstabilkan	m ə n s t a b i l k a n
menstruasi	m e n s t r u a s i
mensubsidi	m ə n s u b s i d i
menswastakan	m ə n s w a s t a k a n
mensyaratkan	m ə n ʃ a r a t k a n
mentah	m ə n t a h
mentak	m ə n t a ʔ
mentalitas	m e n t a l i t a s
mentang	m ə n t a ŋ
mentarbiahkan	m ə n t a r b i a h k a n
mentari	m ə n t a r i
mentaruh	m ə n t a r u h
mentas	m ə n t a s
mentaus	m ə n t a u s
mentega	m ə n t e ɡ a
menteng	m e n t e ŋ
mentereng	m ə n t e r e ŋ
menteri	m ə n t ə r i
menterjemahkan	m ə n t ə r dʒ ə m a h k a n
mentibu	m ə n t i b u
mentigi	m ə n t i ɡ i
mentilau	m ə n t i l a u
mentimum	m ə n t i m u m
mentimun	m ə n t i m u n
mentok	m ə n t o ʔ
mentol	m e n t o l
mentolo	m ə n t o l o
mentor	m e n t o r
mentora	m ə n t o r a
mentua	m ə n t u a
mentul	m ə n t u l
menu	m ə n u
menua	m ə n u a
menuai	m ə n u a i
menuang	m ə n u a ŋ
menuangkan	m ə n u a ŋ k a n
menubruk	m ə n u b r u ʔ
menubuhkan	m ə n u b u h k a n
menuding	m ə n u d i ŋ
menuduh	m ə n u d u h
menuduhkan	m ə n u d u h k a n
menugaskan	m ə n u ɡ a s k a n
menuhankan	m ə n u h a n k a n
menuju	m ə n u dʒ u
menujukan	m ə n u dʒ u k a n
menukangi	m ə n u k a ŋ i
menukar	m ə n u k a r
menukarkan	m ə n u k a r k a n
menulahi	m ə n u l a h i
menular	m ə n u l a r
menulikan	m ə n u l i k a n
menulis	m ə n u l i s
menuliskan	m ə n u l i s k a n
menumbangkan	m ə n u m b a ŋ k a n
menumbuh	m ə n u m b u h
menumbuhkan	m ə n u m b u h k a n
menumbuk	m ə n u m b u ʔ
menumis	m ə n u m i s
menumpahkan	m ə n u m p a h k a n
menumpang	m ə n u m p a ŋ
menumpangi	m ə n u m p a ŋ i
menumpangkan	m ə n u m p a ŋ k a n
menumpas	m ə n u m p a s
menumpaskan	m ə n u m p a s k a n
menumpu	m ə n u m p u
menumpuk	m ə n u m p u ʔ
menumpukan	m ə n u m p u k a n
menumpukkan	m ə n u m p u ʔ k a n
menunai	m ə n u n a i
menunaikan	m ə n u n a i k a n
menunda	m ə n u n d a
menundukkan	m ə n u n d u ʔ k a n
menung	m ə n u ŋ
menunggak	m ə n u ŋ ɡ a ʔ
menunggang	m ə n u ŋ ɡ a ŋ
menunggang-balikkan	m ə n u ŋ ɡ a ŋ - b a l i ʔ k a n
menunggu	m ə n u ŋ ɡ u
menunggui	m ə n u ŋ ɡ u i
menunjang	m ə n u n dʒ a ŋ
menunjuk	m ə n u n dʒ u ʔ
menunjukkan	m ə n u n dʒ u ʔ k a n
menuntaskan	m ə n u n t a s k a n
menuntun	m ə n u n t u n
menuntut	m ə n u n t u t
menur	m ə n u r
menurun	m ə n u r u n
menuruni	m ə n u r u n i
menurunkan	m ə n u r u n k a n
menurut	m ə n u r u t
menuruti	m ə n u r u t i
menurutinya	m ə n u r u t i ɲ a
menusuk	m ə n u s u ʔ
menusuki	m ə n u s u k i
menusukkan	m ə n u s u ʔ k a n
menutup	m ə n u t u p
menutupi	m ə n u t u p i
menutupkan	m ə n u t u p k a n
menuturkan	m ə n u t u r k a n
menyabit	m ə ɲ a b i t
menyabot	m ə ɲ a b o t
menyabung	m ə ɲ a b u ŋ
menyadap	m ə ɲ a d a p
menyadari	m ə ɲ a d a r i
menyadarkan	m ə ɲ a d a r k a n
menyadur	m ə ɲ a d u r
menyahut	m ə ɲ a h u t
menyaingi	m ə ɲ a i ŋ i
menyajikan	m ə ɲ a dʒ i k a n
menyakiti	m ə ɲ a k i t i
menyakitkan	m ə ɲ a k i t k a n
menyaksikan	m ə ɲ a ʔ s i k a n
menyala	m ə ɲ a l a
menyalah	m ə ɲ a l a h
menyalahgunakan	m ə ɲ a l a h ɡ u n a k a n
menyalahi	m ə ɲ a l a h i
menyalahkan	m ə ɲ a l a h k a n
menyalahtafsirkan	m ə ɲ a l a h t a f s i r k a n
menyalak	m ə ɲ a l a ʔ
menyalakan	m ə ɲ a l a k a n
menyalam	m ə ɲ a l a m
menyalami	m ə ɲ a l a m i
menyalibkan	m ə ɲ a l i b k a n
menyalin	m ə ɲ a l i n
menyalurkan	m ə ɲ a l u r k a n
menyamai	m ə ɲ a m a i
menyamakan	m ə ɲ a m a k a n
menyaman	m ə ɲ a m a n
menyamar	m ə ɲ a m a r
menyambar	m ə ɲ a m b a r
menyambung	m ə ɲ a m b u ŋ
menyambungkan	m ə ɲ a m b u ŋ k a n
menyambut	m ə ɲ a m b u t
menyampaikan	m ə ɲ a m p a i k a n
menyamun	m ə ɲ a m u n
menyandang	m ə ɲ a n d a ŋ
menyandera	m ə ɲ a n d ə r a
menyangga	m ə ɲ a ŋ ɡ a
menyanggah	m ə ɲ a ŋ ɡ a h
menyanggupkan	m ə ɲ a ŋ ɡ u p k a n
menyangka	m ə ɲ a ŋ k a
menyangkakan	m ə ɲ a ŋ k a k a n
menyangkal	m ə ɲ a ŋ k a l
menyangkut	m ə ɲ a ŋ k u t
menyangsikan	m ə ɲ a ŋ s i k a n
menyanjung	m ə ɲ a n dʒ u ŋ
menyantap	m ə ɲ a n t a p
menyanyi	m ə ɲ a ɲ i
menyanyikan	m ə ɲ a ɲ i k a n
menyapa	m ə ɲ a p a
menyapu	m ə ɲ a p u
menyara	m ə ɲ a r a
menyarankan	m ə ɲ a r a n k a n
menyaring	m ə ɲ a r i ŋ
menyaringkan	m ə ɲ a r i ŋ k a n
menyarung	m ə ɲ a r u ŋ
menyasarkan	m ə ɲ a s a r k a n
menyatakan	m ə ɲ a t a k a n
menyatu	m ə ɲ a t u
menyatu-padukan	m ə ɲ a t u - p a d u k a n
menyatukan	m ə ɲ a t u k a n
menyayangi	m ə ɲ a j a ŋ i
menyayangkan	m ə ɲ a j a ŋ k a n
menyayat	m ə ɲ a j a t
menyearahkan	m ə ɲ ə a r a h k a n
menyeba	m ə ɲ e b a
menyebabkan	m ə ɲ ə b a b k a n
menyebadani	m ə ɲ ə b a d a n i
menyebalkan	m ə ɲ ə b a l k a n
menyebar	m ə ɲ ə b a r
menyebarluaskan	m ə ɲ ə b a r l u a s k a n
menyebat	m ə ɲ ə b a t
menyebaurkan	m ə ɲ ə b a u r k a n
menyebelah	m ə ɲ ə b ə l a h
menyebelahkan	m ə ɲ ə b ə l a h k a n
menyeberang	m ə ɲ ə b ə r a ŋ
menyeberangi	m ə ɲ ə b ə r a ŋ i
menyeberangkan	m ə ɲ ə b ə r a ŋ k a n
menyebrot	m ə ɲ ə b r o t
menyebu	m ə ɲ ə b u
menyebuk	m ə ɲ ə b u ʔ
menyebukan	m ə ɲ ə b u k a n
menyebut	m ə ɲ ə b u t
menyebutkan	m ə ɲ ə b u t k a n
menyedak	m ə ɲ e d a ʔ
menyedang	m ə ɲ ə d a ŋ
menyedangkan	m ə ɲ ə d a ŋ k a n
menyedapkan	m ə ɲ ə d a p k a n
menyedekahi	m ə ɲ ə d ə k a h i
menyedekahkan	m ə ɲ ə d ə k a h k a n
menyederajatkan	m ə ɲ ə d ə r a dʒ a t k a n
menyederhanakan	m ə ɲ ə d ə r h a n a k a n
menyediakan	m ə ɲ ə d i a k a n
menyedihkan	m ə ɲ ə d i h k a n
menyedikiti	m ə ɲ ə d i k i t i
menyedikitkan	m ə ɲ ə d i k i t k a n
menyedot	m ə ɲ ə d o t
menyeduai	m ə ɲ ə d u a i
menyeduakan	m ə ɲ ə d u a k a n
menyeduh	m ə ɲ ə d u h
menyegakkan	m ə ɲ e ɡ a ʔ k a n
menyegani	m ə ɲ ə ɡ a n i
menyegarkan	m ə ɲ ə ɡ a r k a n
menyegel	m ə ɲ e ɡ ə l
menyegerakan	m ə ɲ ə ɡ ə r a k a n
menyehatkan	m ə ɲ e h a t k a n
menyejahterakan	m ə ɲ ə dʒ a h t ə r a k a n
menyejarah	m ə ɲ ə dʒ a r a h
menyejarahkan	m ə ɲ ə dʒ a r a h k a n
menyejatkan	m ə ɲ ə dʒ a t k a n
menyejuk	m ə ɲ ə dʒ u ʔ
menyejukkan	m ə ɲ ə dʒ u ʔ k a n
menyeka	m ə ɲ e k a
menyekakan	m ə ɲ e k a k a n
menyekang	m ə ɲ ə k a ŋ
menyekap	m ə ɲ ə k a p
menyekat	m ə ɲ ə k a t
menyekati	m ə ɲ ə k a t i
menyekolahkan	m ə ɲ ə k o l a h k a n
menyekrup	m ə ɲ ə ʔ r u p
menyekutui	m ə ɲ ə k u t u i
menyekutukan	m ə ɲ ə k u t u k a n
menyela	m ə ɲ ə l a
menyeladang	m ə ɲ ə l a d a ŋ
menyelak	m ə ɲ e l a ʔ
menyelakan	m ə ɲ e l a k a n
menyelam	m ə ɲ ə l a m
menyelamati	m ə ɲ ə l a m a t i
menyelamatkan	m ə ɲ ə l a m a t k a n
menyelami	m ə ɲ ə l a m i
menyelamkan	m ə ɲ ə l a m k a n
menyelampitkan	m ə ɲ ə l a m p i t k a n
menyelang	m ə ɲ ə l a ŋ
menyelangi	m ə ɲ ə l a ŋ i
menyelangkan	m ə ɲ ə l a ŋ k a n
menyelap	m ə ɲ ə l a p
menyelapi	m ə ɲ ə l a p i
menyelaputi	m ə ɲ ə l a p u t i
menyelar	m ə ɲ ə l a r
menyelara	m ə ɲ ə l a r a
menyelaras	m ə ɲ ə l a r a s
menyelaraskan	m ə ɲ ə l a r a s k a n
menyelat	m ə ɲ ə l a t
menyelatkan	m ə ɲ ə l a t k a n
menyelekehi	m ə ɲ ə l e k e h i
menyelekoh	m ə ɲ ə l e k o h
menyeleksi	m ə ɲ e l e ʔ s i
menyelembana	m ə ɲ ə l ə m b a n a
menyelempangkan	m ə ɲ ə l ə m p a ŋ k a n
menyelendang	m ə ɲ ə l e n d a ŋ
menyelendangi	m ə ɲ ə l e n d a ŋ i
menyelendangkan	m ə ɲ ə l e n d a ŋ k a n
menyelenggarakan	m ə ɲ ə l ə ŋ ɡ a r a k a n
menyelesaikan	m ə ɲ ə l ə s a i k a n
menyeletuk	m ə ɲ ə l ə t u ʔ
menyeleweng	m ə ɲ ə l e w e ŋ
menyelewengkan	m ə ɲ ə l e w e ŋ k a n
menyelia	m ə ɲ ə l i a
menyelidik	m ə ɲ ə l i d i ʔ
menyelidiki	m ə ɲ ə l i d i k i
menyeligi	m ə ɲ ə l i ɡ i
menyeligit	m ə ɲ ə l i ɡ i t
menyelimpang	m ə ɲ ə l i m p a ŋ
menyelimpat	m ə ɲ ə l i m p a t
menyelimuti	m ə ɲ ə l i m u t i
menyelimutkan	m ə ɲ ə l i m u t k a n
menyelinap	m ə ɲ ə l i n a p
menyelinapkan	m ə ɲ ə l i n a p k a n
menyeling	m ə ɲ ə l i ŋ
menyelingar	m ə ɲ ə l i ŋ a r
menyelingi	m ə ɲ ə l i ŋ i
menyelingkan	m ə ɲ ə l i ŋ k a n
menyelingkit	m ə ɲ ə l i ŋ k i t
menyelingkuhkan	m ə ɲ ə l i ŋ k u h k a n
menyelingkup	m ə ɲ ə l i ŋ k u p
menyelip	m ə ɲ ə l i p
menyelipkan	m ə ɲ ə l i p k a n
menyelir	m ə ɲ ə l i r
menyelisihi	m ə ɲ ə l i s i h i
menyelisik	m ə ɲ ə l i s i ʔ
menyelisipkan	m ə ɲ ə l i s i p k a n
menyelisir	m ə ɲ ə l i s i r
menyelitkan	m ə ɲ ə l i t k a n
menyelomoti	m ə ɲ ə l o m o t i
menyelongkar	m ə ɲ ə l o ŋ k a r
menyelonong	m ə ɲ ə l o n o ŋ
menyelot	m ə ɲ ə l o t
menyelubung	m ə ɲ ə l u b u ŋ
menyelubungi	m ə ɲ ə l u b u ŋ i
menyelubungkan	m ə ɲ ə l u b u ŋ k a n
menyeluduk	m ə ɲ ə l u d u ʔ
menyeludup	m ə ɲ ə l u d u p
menyeluk	m ə ɲ ə l u ʔ
menyelukat	m ə ɲ ə l u k a t
menyelundup	m ə ɲ ə l u n d u p
menyelundupi	m ə ɲ ə l u n d u p i
menyelundupkan	m ə ɲ ə l u n d u p k a n
menyelungkup	m ə ɲ ə l u ŋ k u p
menyeluruh	m ə ɲ ə l u r u h
menyeluruhi	m ə ɲ ə l u r u h i
menyelusuh	m ə ɲ ə l u s u h
menyelusup	m ə ɲ ə l u s u p
menyelusupkan	m ə ɲ ə l u s u p k a n
menyelusur	m ə ɲ ə l u s u r
menyelusuri	m ə ɲ ə l u s u r i
menyelusurkan	m ə ɲ ə l u s u r k a n
menyemah	m ə ɲ e m a h
menyemai	m ə ɲ ə m a i
menyemaikan	m ə ɲ ə m a i k a n
menyemak	m ə ɲ e m a ʔ
